A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,U,V,X,G1,H1,label
-0.2839357005760014,1.6059453945177393,0.5994146007424365,0.606776790309855,-0.432233645192488,0.2658968842543107,0.6258899624218117,-1.7152224410808032,0.6873091174704837,1.1883604406004367,0.17835831703936744,0.7898963228176249,0.4462299679709247,-0.33326878918073516,-1.0269813067914113,0.7491544212321052,-0.752322276307867,0.7357897615418747,-1.3098229377239303,-1.1718925454542704,0.2550860619074202,-0.9234300199390673,1
-0.31486321581528587,-1.0139365478645117,-0.04017546359215409,0.3155582027909406,-0.8386721148429566,1.4793610750414756,1.1792299971621176,0.03791343589173435,-0.9360915393042267,-0.6797565944506125,-1.1915099777715694,-0.6074226812331702,-0.16258489664945286,-1.2514626208619988,1.0110803894599476,1.6383237596051212,-1.0255830864564257,-1.6442340856615656,0.7790977664841381,2.3975078531883875,0.7110707181966059,-1.4738293666676139,1
0.6807404307505612,1.5107861684175856,-1.455776679954603,-2.2183297529849737,0.7857994427822339,0.8977264655152648,-0.13921521143630322,-0.19513576885524142,0.5794917462575004,-0.020758530092791588,0.6484450360254648,0.0072471625550526355,-0.138844239401718,-0.26114519926049184,0.5390451059530826,0.604176592072361,0.5323651257070025,0.05463074709638239,0.3545753257248846,0.19526212331274034,-0.15392583228132836,0.1412664894510937,1
0.7851317630850966,1.913765043601687,0.6101755748911496,-0.20239094281037412,0.03736694922473305,-0.0940151096041647,0.9185975430915717,-0.940862138805259,-0.727284563108998,-1.8575206962538309,-0.24997393002425858,-0.014758299705666559,-1.3035544626292799,0.07340053130644947,-0.26622351423244167,-0.08881255806162988,-0.42123244488860273,-0.24841221130274077,-0.35686130250645554,-0.07724282813953169,-0.037985711266399685,-1.3257266599749666,0
0.8071984514476033,0.18734721422748177,-0.9037802582196842,0.013417702166984232,1.1254924215686857,1.4689245619898197,-0.4404156271069995,0.040871899877570915,0.9482625064657599,-0.13222455750514955,-0.6863422572540578,-0.25690746602714726,0.044896611182640045,-0.48899258778506977,-0.7613823343735149,0.29268750458405973,1.7939277848051327,0.40727393762271946,-0.07961441224304726,0.5460885468171583,-0.17938810541610292,0.10189093137585592,1
1.3805129533225284,0.6718839788574154,-0.5926044995882289,-0.6906238579514286,0.957400228044225,-0.5062271961469322,-2.3581847744670204,1.1037552459612745,-1.5825986351037202,1.4948509964859182,0.9282031696329401,0.10308174171935038,-0.35206860809011165,0.6862533974991567,0.9694556051000673,1.2472060580891025,-0.08136807426909141,-1.1766525259622822,-0.10377159790605424,-0.2790065953239975,-0.5464575318813343,1.7791477803796285,0
0.11085567751688663,1.0032810562585508,-0.34021610207295,-0.3375121296145054,-0.48728038669696394,-0.413014091115813,-0.5483172040574049,-0.30600323959224307,0.7360219285733832,0.9251423420752332,-0.4189750678002372,-0.7179384302549895,-1.4872926652323946,0.07174479489673866,0.5811713107410666,-0.6696427760498004,-0.1983740012834415,0.422337328186895,0.5887301711819203,1.2001950950879934,0.1276799523988437,0.6131487028718793,0
-0.6077943019031962,0.7064887857754347,-0.3850091973344902,-0.10475160785371741,-0.7822618284321445,-0.9868311004237158,-1.0228840846187868,-0.4611128919161335,-0.8286771640860904,1.42268041027975,0.07720054035405363,0.7194962250672535,1.224809177376902,0.3184437067333654,-0.3535794539346497,0.06811890256678944,-0.7405442161646549,-1.2331843199285257,-0.9814555232555029,-0.05188299056871504,0.1323379484060257,0.8065435753379891,0
-0.6820978453467561,0.4507196656168425,1.0709983947084394,0.7639157499660605,0.5130993647104575,-0.13043602390656356,0.8323310077898433,-0.8038681192134136,2.460077951351157,-0.8351513610111451,-0.5204355579059644,-0.34565108266950123,-1.165578800190412,0.2793523619965838,0.8592886967255586,0.18189292167657217,-0.6497914142250424,-0.06080782405224582,-0.4051526740638764,-2.1188395021621926,-0.2612632164099186,-0.30115018702178215,0
0.41756790466555604,-0.6819413811042382,1.5734644054196127,0.2736847323489927,-0.0138977041630447,-0.15871174995571546,-0.1844743017741017,-1.8219869486537117,0.0890739493403738,0.22749158366952515,0.17584307681224667,-0.1186614768921693,0.23629541093518908,0.0942855599690027,-1.5614111943478812,1.1715713042721585,-1.73940446377563,0.5137235949197233,1.444935355302285,-1.4276728967231007,-0.029318872471982584,1.3021772159859732,1
-0.25764199582134967,-2.06576956799784,0.7385259541652895,2.2926686746017513,0.020039065865050276,0.06390109262975652,1.0728593412568,-0.18463848498185675,-0.31533293520748085,-1.878470509590582,1.2434200910792341,-0.1523674262701019,0.022768064617255473,-0.03240292926345844,-0.9901878235014476,-0.6887813425027082,-0.4177037849319514,0.155335300432654,-0.2901710667452007,0.04459685340072451,0.005273678664327023,2.2447240668684714,0
-1.4074732450695353,-1.350674773294817,-0.7932552643093179,0.3220766924971071,-0.7063584725608067,-0.6289159113290086,0.35885995614436866,-1.4416022363589704,0.00744609928165384,-0.6111739372165913,0.6229179934469703,1.4665950374442596,-1.4702975366064766,0.12296777847266649,0.49991794673762263,-2.2208166595243397,-0.005325279964844071,-0.43646190030070375,0.43833543850120005,-1.3180003999725427,0.1783064391672105,1.3243892992406143,0
-0.834573596537237,-1.6673177075191445,-0.8557823817080124,-0.723216178951505,0.2508309722466714,-0.6811914635255871,0.4705961795127559,1.1073261943747672,-0.017416826936736567,-0.8251687249194212,0.7919375257919371,0.11437544334501616,-0.361867143569772,0.5241637350695372,-1.0562582844010948,0.30023158432708985,-0.04291018418950476,0.3343264722475796,0.4241412514010768,1.445883996646342,-0.26622350468099126,0.8636365022648788,0
-0.10322887429567928,-0.2533689731189336,0.22945950539676557,0.6256959829309133,-0.16254341486303936,-0.0634786605718835,-0.21048243646742493,-0.6170021907856353,-0.6443446868265165,-1.2249863468393611,-1.2314524329337853,-2.043985078928955,-0.6579894159699405,-0.02270575544177103,0.7733458795496603,1.332374336822641,1.4734921106608034,0.7634363395061462,0.7051414840174788,1.5495371370049011,0.059255923877217086,-0.9324857604545482,0
-0.21969339229579715,-0.11726478901272702,0.3084294515017313,-2.1647034946842245,0.2705512400133299,-0.6732937541588596,0.007004201235651622,0.17593223717265805,0.3232417949525468,-0.4346760812072495,-0.21628610386311248,-1.3381985982584566,1.3138876231024017,0.5267952472370832,-1.0136383442855128,-0.9681883657676579,-0.08151564152439106,-2.2964364263937163,0.14414558229675292,0.439101688494388,-0.2733685849472084,-1.5568334019871115,0
0.5458012253187214,2.1414288102831067,0.006109581825321128,-0.14711174404279986,-0.8857004141158711,1.8627457462906445,-2.3765950050744684,-0.6321234070474764,-1.0626130655710073,1.8174161986324482,0.32018376860863873,1.07653722152873,0.35023939804992765,-1.5102383236968595,-1.0445826226329367,-1.0682747858607666,-0.11174490963958132,0.9238012934859466,-0.7331354124751085,2.2200861747044427,0.8183374682342138,-0.2972155934467119,1
0.30707298637161934,-1.0314945261118817,0.5698716830470718,-0.5022510960582313,-0.8609519104914953,-1.0960323157310041,-1.0070877174806907,-0.10865694102714282,0.18719722800331728,0.5154737713806997,1.2687299515349217,-0.14297433493508954,1.0524979184156922,0.35671247353163493,-0.085700690264774,-0.7154171052226551,-0.8817070282162136,-1.5855574629433948,0.01764034912567979,1.7859201291234585,0.14342203598090156,0.8869010012626235,0
-1.3003661737537442,-0.3979695365202657,-1.7367537599914133,0.36210878036121624,-0.8466808644859247,0.5057008361300023,-0.4041579722951737,-0.014627581581545748,-0.9226642955965307,-1.187625555362137,0.16303628534869424,-0.14950670658862628,0.47175994764376905,-0.643312077179706,2.091234222145828,-0.005532370907842097,0.37054031194518283,-1.5214536947852615,0.7338344805814769,0.25618396412608074,0.49627653141259914,0.8769878887354778,1
0.12775307132795152,-0.5506206066079458,-0.8339649543261605,1.854758278439034,0.7643043051165359,0.8463612847730508,-0.6829654325983715,-0.3703713377738789,-0.5134047544187681,1.037451570193682,0.7366636720821168,0.014013348300397035,0.8363198665746766,-0.23717229080103236,1.023624651172481,0.4313945734980114,-0.34907439313185656,-0.7058585604833103,0.4642075050306418,0.25239034133124416,-0.15572902598904736,-0.17931974869507422,1
-1.1908931261105387,-0.36727091236708226,2.206432243191366,-1.4685471557541923,0.35412643784562015,-0.6073193894344348,-1.183324164924698,-1.5342570987635855,-1.9929892456970744,-0.8371662877820014,0.5607622340557953,-0.16789125211246453,0.15425121908008843,0.5175429750743269,-0.16215873147883947,-0.6356647964783516,-1.499661262400858,-1.721726553585395,-1.23572450847281,-1.4190375159132753,-0.296358352060084,-0.5155590136228324,0
0.6531888000811391,-0.17618473873449714,1.2207341573348427,0.5554651181624343,-1.096021520499347,-1.498450438190141,0.17222985511963057,0.20718599089142872,-0.9298969044540711,0.7915312393626928,0.32454891720393525,-0.28575713832983685,-1.063865902598536,0.5188700086677903,-0.6234795109184592,-0.6484880798679242,-0.8115792990443701,-0.05725197128881164,0.757239009469667,0.6283534055368378,0.15943916269005476,-2.4121136354567954,1
0.8412951532791367,0.12168224971799334,-1.0503881012223935,1.132119723362838,-0.6656303312298044,2.4320955132313467,0.287595402261626,-1.098500382657408,-1.1985786703489563,1.628221481945144,-1.2709254083649715,0.4593315445592057,-1.9156418382127205,-1.7829628463569174,0.9128220161396999,0.07453381487481303,1.0527490264886035,1.1142271951452816,1.7663745458728257,1.5059196380972815,0.846549321377597,0.8020200667240315,1
-1.6633591701910477,-0.010913875980601959,0.7975277973436651,-0.21485804905065323,0.49624689738603867,0.441596366355524,-2.3042137891299914,0.3382737768740798,-0.3993422050095775,0.6453997423740067,1.430978069408553,0.32947280747229185,-1.1198030138883848,-0.0862370274583739,-0.9298651615823432,2.172803207394775,-0.8814117763785021,0.02097563377755414,-0.6889592871491537,-0.04731534242677153,-0.12532256225427388,-1.0774591210625413,1
-0.3215985145916766,-2.6119435452812283,-0.6678823365718617,-0.6764632912432514,0.06961002714146403,0.5300293581238094,-0.7791528707645746,-2.775065977643368,-0.08394629100214232,0.3898904425359627,0.45892695772498443,-0.6048717263258562,0.0056996247866211314,-0.3059457158909894,-0.6716297736946139,0.5713906830579294,1.3222237829710295,-1.8173566424306842,0.9098579063658417,-0.37028171925911185,0.08742343639951375,1.4070604466501422,0
-0.6648395160982633,-0.7308927339593901,0.7620452808460774,0.43576862818028184,0.5262634829302578,0.4926064217078251,0.5566661199767515,-0.543573216984564,-0.13611384053716682,-0.5530407891578185,0.3098885967478082,-0.3858813398624708,0.4667723161960319,-0.10670747868381228,-0.09778544156133129,-1.3319811281064455,-0.6786658123673885,-0.01828613945275743,0.8198842040972579,-0.4140965678227592,-0.12745209404216074,2.041975757894722,1
1.0197916623818992,-0.6053735967889321,-0.634547419312446,0.3919922980571657,-0.4668954614694071,0.9333052152725494,-0.13062519674218304,-1.1445920563119827,-0.7106514243638784,-0.062350881758943884,0.35377964937164647,0.19552283746962723,-0.7482294841170521,-0.7655861581296857,1.8141768868169612,1.2382791945192815,0.8966193985795414,-0.6246734212995043,-0.6216586524787894,1.0381567948938786,0.4204745197588355,0.24550498300367554,1
-1.4363355695643925,-0.7007755947338029,1.4578244364148913,1.2796517275388002,-0.08936211054690496,-0.11204640214024042,-1.3258914528790526,1.7308356809096939,1.7833283504207436,1.190883913635031,1.0464372956652928,-1.7251259478195882,1.345136321897259,0.03594770173732086,-1.3834255153499027,0.8073074453764704,-0.15281358655598637,0.2792861036538593,1.1730223791079981,-0.9358439636002991,0.01527131365992403,2.0613852068379783,1
0.1183447000664241,-0.8406611363478008,-0.032814389365443536,0.5764353559600176,-0.47426002158037944,-0.4809166445246273,-0.5936630835694454,-1.934001401777726,-0.4849668348497638,1.6885311730887869,0.6130968150714059,1.731283308767497,-0.8373836865805786,0.11938279685962881,0.8853420943853821,1.0491824666400105,1.2886236169277925,0.16992542038531314,0.22473427065132845,1.1597525582595178,0.10656048019086231,2.9860502312705286,0
1.1159515345782196,1.2424504859895618,0.3798763726074768,-0.6818360070827268,-0.891151907634121,-0.7426246410252174,0.8900126960582133,-0.03085299573250121,-0.8766037781791036,0.13940888669266124,0.25339401622058383,-0.41569617012025956,0.6069930112876775,0.12323182449172876,-1.2836864869426161,-0.8191289097961849,-1.270334459510441,-0.7110149991791138,1.0279941509319221,-1.667470940154087,0.23635513027986843,-0.16094472801097295,0
-0.3659961672603544,-0.4515734552326097,0.011915367666011914,-0.11832507804139905,-0.3539438565162337,0.9927357633184137,-2.456973976888461,0.27821027355952116,-0.3526861082472067,0.47690230747051204,0.8498112634350861,-0.8163550887940639,-1.06952170040122,-0.7594247776284905,1.3994316792088435,-0.07057359334771333,-0.7114437669014454,-1.430862274011713,0.1219966524808857,0.2893916790226637,0.3827339654728139,0.23863981507308263,1
-0.8309737902099829,1.1291997878689004,-1.4072691808064388,1.7315327578316289,-0.6982631408163784,0.29533554541212337,-0.2862061957313066,1.738454650435643,0.3951878596348941,-0.2112496969559852,-2.035987195476849,-0.18842048267824377,-1.32472329722986,-0.45413219082849193,-0.15269859982505068,0.4280025119341948,-2.1888738188619645,1.2438879769495588,0.7381285276148357,0.7956078117328971,0.3819778978523377,0.38833430428545834,1
-0.14665610791859296,1.5316822377685972,-0.5070658459823264,-1.4987432154212703,-0.8003978518700525,0.2944187218959311,-1.1699927036327677,1.5972995834810915,-1.8292183259347758,0.27333042411592023,-0.17415760959130358,0.15830817341676953,-0.305272197507794,-0.4928636812097669,0.591435758011197,-1.1324940335494524,0.9479568067447977,0.4259914640886845,-0.6678100442191864,-1.837285216389208,0.42795351655806857,-1.6253336766716595,1
-0.5452684108296192,-0.218087666926601,1.468865306508208,-1.236338845780008,-0.039029571908619,-0.2608253295861612,-1.05740223992914,-2.5474184591339553,-0.5243241883955155,1.0260002166078421,0.34543679107639647,0.5913575093926252,0.20110223656318815,0.14871707643496357,-0.011813494952558755,-0.5696508824456646,-0.03959546818126016,-1.2640111622225363,-1.6940336445616364,-1.2530640454078354,-0.040861767772105005,-1.8238117993143277,1
-0.6916247688681089,-0.20729039480036296,0.527834350730717,1.0017310143172602,0.8626119754617717,1.0404394236514243,2.210047159944947,1.9534188554022833,0.212210382711733,2.5291659271300304,-0.3995706028666573,-0.7093185489099345,-1.2258734655977908,-0.32117415020774404,0.36535733296002276,1.1318788349705986,0.7720143568199477,-1.8614116110468264,0.09008279314182539,0.20165724605279142,-0.15664347561719114,-0.18521046492630483,1
-1.0490312904818733,-0.04581210089044706,0.30757217345530397,-1.450389758937326,-0.7482236117632843,-0.20089828598935133,1.5967857777038186,0.8110496088894504,0.9021608901207272,0.47186236936037024,-0.35172987059251093,-0.6584126723384661,-0.7760058060877024,-0.16183999771653024,0.7474617741385214,-1.4465600671985883,1.0138578466897539,-0.5621643780722979,0.0017447653962878293,-0.7835104525178084,0.29325085795106687,0.3202099701952205,0
-0.12492579089142414,-0.8835933445713575,0.09076893125354821,-0.34677071878931276,0.6705700399529894,0.6777827371573693,0.6381034221126316,0.5294557920530059,0.3911435263767278,-0.1640341850799627,0.42152638400239445,-0.5359324378305863,-0.5648258232173551,-0.1674181617028077,-0.2238486299635647,1.191766431503119,1.6990485870409893,-0.20236600810127675,0.19812270544111169,-0.3945389898459533,-0.15116231755092677,-1.0622818884067176,1
-0.5772478238464596,-0.220836978083552,-0.5640926036700595,0.42008921994353354,0.1497487326091076,0.4634434310075102,-1.412593153866401,1.2169677805960875,1.1512377585461706,-0.07035157335151412,0.5686833328453771,1.4082983328029954,-0.5901549652419864,-0.23330342838940388,-0.019296295487525556,0.21471826545761802,-0.6056217783393688,0.6497032473651417,0.5022199309363623,1.140984738031899,0.036251051335171675,-0.22680906591958103,0
-0.2319538178853524,0.03108606583993852,1.734712897200442,1.6696104261104239,-0.44990351515243604,0.7424150302670596,0.8997403697506605,-0.19900159229333284,0.27660663150475623,0.6175323240514312,0.8686345797694859,0.2710339383957301,0.8636033686114636,-0.6392119730423527,0.9096485610360381,-0.013461565705600061,0.4843623927663344,-2.2567755632431394,0.594486911485929,1.2082726961503512,0.3699701692903818,-1.5327382314126274,1
-0.6720552584443906,-0.7040455802544539,0.7398038387940952,-0.7892632693773827,-0.13139849761673728,0.34849266897559406,-0.8242018119920761,-0.3620435004355299,-0.42802166010963527,0.9538152577523419,1.5650920037422085,-0.5914547001872714,0.7485073834572654,-0.26934190331258245,0.22756780937832466,-1.8394840911434487,0.3763010568953831,0.6693912818302977,-0.4489314005063282,0.5424299419218634,0.13758850703485806,-0.07636249945568457,0
-1.094176640070457,1.7353671909863628,2.3245657400562743,-0.31524059509355823,0.36735258946625127,-0.30014694281710436,1.0219628501939122,0.7484933257028471,0.5360851779070922,0.9613702773695937,-2.183230880585825,-1.464340183041757,0.9094360003298412,0.3298000887904478,-0.2800090758407358,0.8959243805188077,-1.6670525392690898,0.0027418260215852984,-2.742131106567306,0.3993533159824754,-0.23343252238832224,0.6241408748915763,0
-0.6907287071401363,-0.5379182383558356,0.47118728257818837,0.5413971156824069,-0.3200690790999935,0.9992355873082888,-1.1112170876568233,0.22296606971264882,2.1809902467484794,1.8825826112332815,0.7929049417859434,-2.2175273980486594,-1.6216633370770246,-0.7504682855045602,0.917027688640619,-0.8847560722327623,0.9609929253861053,-0.2180289231974803,1.1987366875475092,-0.9964099044365696,0.3688751953949346,0.14231732929616184,1
-2.734273408873729,0.11122302868434876,0.7081759733731693,1.1491007811829554,-0.2578090219113681,-0.4051327613414245,0.6644963404539415,0.3634007154267242,0.47047570165070507,0.9797895652339821,-1.355480808595032,-1.1307607709193344,-1.5624305342358278,0.1551103247466023,-0.3743913144200474,-0.18584882011725196,-0.005090658158544633,0.3386832430222093,0.6925630991652076,0.25074897024182013,0.02569003222910213,0.6251586039339673,0
1.215810138980832,-1.4907955454892818,-0.10295511362621002,-0.04345462826583711,0.35472626904636095,0.39576260101542143,-0.26014872841945136,-1.7242607256169509,0.8978503437974672,-1.0496510493191966,0.6756246090303736,-0.17709427636353506,-0.42109049646838015,-0.11192896149042797,-0.006164477836962317,0.5401537976008207,0.40787871623485733,0.5389856389957302,-0.21578337323054195,1.9850617407057227,-0.07161413780407806,1.1107229905778855,1
0.719003325121561,1.0063205119170795,-0.40929633722973435,1.023964807501426,-0.3295295250038757,0.7416884791317682,-0.105630835312081,-1.1073211827856764,0.5527114981873739,-2.0930936705345227,-1.0341693024338667,0.30708274076537156,-0.556219424978494,-0.5924293489011547,0.42141703475219366,-0.4032556351974154,1.7933482333636588,-2.5659656624367857,0.7665589586132338,0.670575172711845,0.3153788201342749,2.6641849095002645,1
-0.5121738631793016,0.6686232012850397,0.4162785255439795,1.1331050006143568,0.21683261097922324,-0.11074786289221478,-1.0715563997472617,0.08906207086590413,0.10235271031759931,-0.15485445942661777,0.11428838273485094,0.30895556410298725,0.21834811512212565,0.15297305581221937,-0.1650378325997377,0.49505309423737676,3.0809649311532143,0.37322803169771285,0.6760786635745513,0.6036240492388669,-0.1228865579211998,-0.4382802127527305,0
0.23381221800665125,-0.900221338194087,0.7661751679252823,0.6037662047683053,0.5270652016219577,1.1166628555121096,-0.9480996736371998,0.10726373661531985,-0.851775095788733,-1.677858962340361,1.5635173930639694,-1.0106300658892267,-0.5704386161841909,-0.4981615986063313,1.2384635400400978,0.482406011217519,-0.1862898888940986,-0.2927670513208305,0.6179887401310338,-1.5925389683284825,0.012176279309546064,0.07172239682983629,0
0.1440452782619839,0.10166430563947296,0.017625007057686416,-0.3468405968649109,0.8957032777640324,1.0955264526400816,1.9093028066946207,0.4120795272135664,-0.33016021784218935,0.5108619715182405,0.5236285443819791,0.7188333341368701,0.22917648200830654,-0.34302067528205776,0.5568899167016169,-0.2563258063491294,-0.8076013492024253,0.29777222943882903,2.2938889080512403,-0.9741606977187086,-0.15924870962232912,-1.5367266624514806,1
0.6590228487291664,1.1211083856970632,-1.6083070441400595,0.643449235962747,0.5562226382460167,0.6660348633413493,-0.8860021001804684,1.789721741400183,1.1828063650142435,-0.5653901328180786,-1.237329541527068,-1.525586174347325,-0.0007511817122077639,-0.20405037889841915,-0.7903683072907809,0.348591577377046,1.5996239695817216,-0.26386258973243415,0.17747486972559515,0.2091332418044445,-0.10209426754290012,-1.48096644600987,1
-0.8092660826920433,-0.402156561145149,0.24321790266724494,0.2858009237059921,-0.2872783673923145,0.044886563965521875,0.5721628451125172,-0.8019153569316027,-0.3184832754741654,1.6196978963846045,0.5503848452253026,0.7914146218159452,-0.9876915304389475,-0.1387388330241521,0.1806909686676732,-0.7099238978182627,-0.40376201349167185,2.5847404047756486,0.5933559329066316,1.339443364685261,0.13996507332524283,-0.8100984909302918,1
-1.779778221759683,-0.865851549302185,-0.21595103282383674,-2.291058108695269,-0.7273601419621768,-0.6978581340323073,-1.291359532148347,0.004350490155317999,0.08774139235457039,-1.6021529221755677,1.2046359513248022,0.4878332637737995,0.6820210558044403,0.15816490525131346,-1.6639582474982535,-0.8499760802786088,0.20630506516267055,-1.4190731647926975,-0.8864481950880322,-0.14527062251919715,0.17233716500706367,0.213921273985584,0
-0.4820402828284577,-0.7258982139410004,-0.0916492939546879,0.9376997994801947,1.4714661922327608,1.841146896834042,-0.4749975046201636,-0.9557864174045135,-0.7163560740931292,0.5696570456845954,0.49548231193163117,-0.556199363051084,1.1827817975791786,-0.5895121650282977,-0.7471218121886245,0.9101698661222783,1.2184998313509114,-0.037339559248402585,-0.359872403236708,0.4367628552746314,-0.25232535728791955,-0.032770658565631786,1
-0.19123168445226965,0.0971785213826143,0.786099083909984,-0.1714948964916614,-0.2411117462422055,-0.9663487038942362,0.5139815913355821,-0.37505019029066533,0.10202532084837035,1.971494774032797,0.3040783440561602,-1.5977955363256977,-3.6077054612525368,0.5138497680857691,-1.3099695562578921,-0.22787245384399163,1.136864084955908,-0.10993967854920293,0.6946545155485974,0.03803765122555497,-0.10775406081784382,-1.5228677598119233,0
-0.6876521267053343,-0.41055602200977165,0.008490602384646325,0.14826943021246156,0.16368523794169787,-0.9729760926226584,0.21133755192614637,-1.5587924278031,1.477568650375222,-0.9177562993371315,0.5754818846265266,0.371990895096836,0.10354932765463694,0.6737983290109512,0.5711298531269746,-0.44733919750555634,-0.847615155732068,2.8132761466371647,-1.3021942657748002,-0.07188379839052364,-0.2922739593945859,0.5969894032222407,0
0.996780387040471,0.4475326147512835,-0.9956862777376271,0.7478772660608738,0.8339952942834885,0.5326672335636038,-1.8325515294087535,-0.24609806824738473,-0.4031384071231515,-1.1525570439738602,1.3087439974655481,-1.9411548777054768,0.7342094149183078,-0.013424282794202042,-0.45770733301005295,1.3835729809612807,-0.9252704000643683,0.5595584341362976,-0.14242335313157914,0.1674725474244833,-0.25760966622372256,0.568865385677768,0
1.8964969184938536,-0.8024194576487392,-0.3164201052435735,1.2891031271156534,0.027873403806473074,-0.4519473627986579,-1.0723319888893952,-0.37490614507639874,-0.21070477151933725,-1.4044576504017032,0.48182301599309735,0.4264228474038777,-0.27512456138961255,0.2944453120737116,-1.6145036159588495,-0.6556421686490147,-1.3312742414751741,1.1639118332195157,0.44835530613875085,0.3089819974365536,-0.11398592449165118,0.4541354264918393,0
0.5032704502795644,-1.9222789500782291,-0.8113350146059137,1.5459340653162394,-0.25018891613400807,0.13020908829749334,-0.04729806401002457,-0.18516840716337693,-0.010454515476369308,-0.8971353631767295,0.2158128598618475,-0.94131100204269,-1.3844379025835931,-0.17802752765563973,-1.2053216566967784,-1.0740752769697495,0.52981941139957,-1.291791278549476,-1.0514903446463104,0.24973227724006658,0.14233458356210874,0.2947048068789571,0
