Date & Time,qo_lc[m3/d],qw_lc[m3/d],qg_lc[m3/d],qo_sc[Sm3/d],qw_sc[Sm3/d],qg_sc[Sm3/d],qo_scnp[Sm3/d],qw_scnp[Sm3/d],qg_scnp[Sm3/d],Fo_lc[%],Fw_lc[%],Fg_lc[%],WLR[%],GVF[%],GLR[m3/m3],BSW[%],GOR[Sm3/Sm3],GOR1[Sm3/Sm3],mo_lc[kg/d],mw_lc[kg/d],mg_lc[kg/d],m_lc[kg/d],mo_sc[kg/d],mw_sc[kg/d],mg_sc[kg/d],Mu_o_lc[cP],Mu_l_lc[cP],Do_lc[g/cm3],Dw_lc[g/cm3],Dg_lc[g/cm3],Dm_lc[g/cm3],Dl_lc[g/cm3],Dms_lc[g/cm3],bo[Sm3/m3],bw[Sm3/m3],bg[Sm3/m3],Z,Rst[Sm3/Sm3],Rwst[Sm3/Sm3],rgmp[Sm3/Sm3],N32[cps],N81[cps],N356[cps],NTotal[cps],DeadTime[s],SampleTime[s],DPV[mbar],PL[bara],TL[DegC],TAMB[DegC],PIN[bara],POUT[bara],TOUT[DegC],Dyn_DP[mbar],OperatingPointLE[1/m],OperatingPointHE[1/m],OilPointLE[1/m],OilPointHE[1/m],WaterPointLE[1/m],WaterPointHE[1/m],GasPointLE[1/m],GasPointHE[1/m]
3/27/2018 0:15,383.78,6.6371,13967,282.14,6.6148,793000.0,282.14,6.6148,761000.0,3.1310000000000002,0.054148,96.815,1.7,97.27600000000001,36.056999999999995,2.2908,2831.8,2717.4,272000.0,6608.1,602000.0,875000.0,223000.0,6620.6,637000.0,0.42973999999999996,0.44511000000000006,0.70554,0.9956299999999999,0.043118000000000004,0.064374,0.7104699999999999,0.06563200000000001,0.7351300000000001,0.9966299999999999,54.458,0.84752,114.35,1.5072,0,17872,8655.2,12012,43895,0.025562,1,1858.6,48.457,26.000999999999998,17.711,50.419,46.413000000000004,25.689,1856.9,1.5883,1.1114,17.773,12.052,34.563,16.819000000000003,1.1117,0.7792
3/27/2018 0:16,359.1,6.2103,14203,264.02,6.1893,803000.0,264.02,6.1893,773000.0,3.0123,0.05209400000000001,96.936,1.7,97.48200000000001,39.946,2.2906,3122.2,3007.9,255000.0,6183.1,612000.0,871000.0,209000.0,6194.8,645000.0,0.4299,0.44527,0.70558,0.9956299999999999,0.043092,0.063544,0.7105199999999999,0.064819,0.73524,0.9966299999999999,54.426,0.84755,114.3,1.5066,0,17908,8661.6,12005,43939,0.025563,1,1862.1,48.428000000000004,25.99,17.711,50.43,46.415,25.678,1862.0,1.5762,1.1239,17.773,12.052,34.563,16.819000000000003,1.112,0.77937
3/27/2018 0:17,345.41,5.9735,14288,253.97,5.9533,806000.0,253.97,5.9533,777000.0,2.7465,0.047498,97.206,1.7,97.59700000000001,40.959,2.2904,3197.7,3083.4,245000.0,5947.4,615000.0,868000.0,201000.0,5958.6,648000.0,0.42999,0.44536000000000003,0.7056100000000001,0.9956299999999999,0.043082999999999996,0.061730999999999994,0.71054,0.063044,0.73529,0.9966299999999999,54.413999999999994,0.84755,114.29,1.5064,0,17873,8673.3,12028,43929,0.025571,1,1859.0,48.416000000000004,25.979,17.723,50.383,46.43899999999999,25.671999999999997,1857.6,1.5688,1.1125,17.774,12.052999999999999,34.563,16.819000000000003,1.1115,0.7790699999999999
3/27/2018 0:18,328.9,5.6881,14391,241.82,5.6689,811000.0,241.82,5.6689,783000.0,2.4902,0.043065,97.46700000000001,1.7,97.719,44.468999999999994,2.2906,3463.6,3349.2,233000.0,5663.2,620000.0,860000.0,191000.0,5673.9,651000.0,0.42981,0.44518,0.70557,0.9956299999999999,0.043094,0.060001,0.7105,0.061352,0.73522,0.9966299999999999,54.428000000000004,0.8475600000000001,114.31,1.5067,0,17875,8686.0,12019,43925,0.025577000000000003,1,1851.9,48.433,26.006,17.72,50.434,46.443000000000005,25.685,1849.2,1.5947,1.0915,17.774,12.052999999999999,34.563,16.819000000000003,1.1115,0.7790699999999999
3/27/2018 0:19,361.12,6.2452,14169,265.55,6.2241,801000.0,265.55,6.2241,770000.0,3.0856,0.053363,96.861,1.7,97.455,40.125,2.2902,3133.0,3018.7,256000.0,6217.8,610000.0,864000.0,210000.0,6229.6,643000.0,0.42988999999999994,0.44526000000000004,0.70562,0.9956200000000001,0.043052999999999994,0.06400499999999999,0.71055,0.06526799999999999,0.73536,0.9966200000000001,54.376999999999995,0.84764,114.24,1.506,0,17894,8658.2,11987,43886,0.025551,1,1855.7,48.396,26.026999999999997,17.718,50.397,46.443000000000005,25.706,1856.5,1.5858,1.0924,17.773,12.052,34.563,16.819000000000003,1.1114,0.77898
3/27/2018 0:20,301.81,5.2195,14670,221.89,5.2018,824000.0,221.89,5.2018,798000.0,2.3107,0.039961,97.649,1.7,97.944,48.582,2.2906,3772.4,3658.0,214000.0,5196.6,632000.0,860000.0,175000.0,5206.4,661000.0,0.42963,0.44498999999999994,0.70555,0.99561,0.043085000000000005,0.058773,0.71048,0.06015,0.73521,0.99661,54.418,0.8476100000000001,114.3,1.5068,0,17901,8696.4,12016,43983,0.025606999999999998,1,1863.0,48.435,26.054000000000002,17.733,50.403,46.443000000000005,25.738000000000003,1860.8,1.5583,1.0967,17.774,12.052999999999999,34.563,16.819000000000003,1.1107,0.7785
3/27/2018 0:21,357.75,6.1869,14205,263.02,6.166,803000.0,263.02,6.166,773000.0,2.9662,0.051297,96.98299999999999,1.7,97.49700000000001,39.484,2.2906,3086.7,2972.4,254000.0,6159.8,612000.0,865000.0,208000.0,6171.4,645000.0,0.42955,0.44491,0.70554,0.99561,0.043078,0.063216,0.71048,0.064497,0.73522,0.99661,54.409,0.84764,114.28,1.5067,0,17881,8662.7,12012,43923,0.025558,1,1861.0,48.431999999999995,26.076,17.732,50.413000000000004,46.45399999999999,25.759,1861.3,1.5756,1.0809,17.773,12.052,34.562,16.819000000000003,1.1112,0.77881
3/27/2018 0:22,344.97,5.9659,14315,253.63,5.9456,808000.0,253.63,5.9456,779000.0,2.6682,0.046144,97.286,1.7,97.59899999999999,41.56100000000001,2.2905,3242.7,3128.4,245000.0,5939.7,616000.0,870000.0,200000.0,5950.9,649000.0,0.42954,0.4449,0.70555,0.9956,0.043072000000000006,0.061187,0.71048,0.062511,0.73524,0.9966,54.401,0.8476600000000001,114.27,1.5066,0,17874,8678.0,12000,43909,0.025564,1,1863.3,48.428000000000004,26.085,17.75,50.383,46.473,25.765,1860.9,1.5905,1.1066,17.772000000000002,12.052,34.562,16.819000000000003,1.1113,0.77888
3/27/2018 0:23,263.61,4.5588,14982,193.86,4.5433,836000.0,193.86,4.5433,814000.0,2.1180000000000003,0.036629,97.845,1.7,98.23100000000001,59.17100000000001,2.2899,4560.5,4446.2,187000.0,4538.8,644000.0,842000.0,153000.0,4547.4,672000.0,0.42978,0.44515,0.70563,0.9956,0.043019999999999996,0.057402,0.7105600000000001,0.058804999999999996,0.73544,0.9966,54.336999999999996,0.8477299999999999,114.19,1.5055,0,17882,8706.2,12001,43938,0.0256,1,1855.6,48.373999999999995,26.079,17.75,50.415,46.473,25.768,1853.8,1.5805,1.0709,17.773,12.052,34.562,16.819000000000003,1.1106,0.77842
3/27/2018 0:24,344.4,5.956,14322,253.23,5.9359,808000.0,253.23,5.9359,779000.0,2.7217,0.047069,97.23100000000001,1.7,97.59899999999999,42.335,2.2904,3300.0,3185.7,244000.0,5929.9,616000.0,862000.0,200000.0,5941.1,649000.0,0.42966000000000004,0.44503000000000004,0.70558,0.99561,0.043063,0.06154199999999999,0.7105100000000001,0.062858,0.73529,0.99661,54.39,0.8476600000000001,114.26,1.5063,0,17893,8675.3,12009,43954,0.025619,1,1859.0,48.413999999999994,26.066,17.752,50.402,46.473,25.750999999999998,1860.4,1.5788,1.0533,17.774,12.052999999999999,34.562,16.819000000000003,1.11,0.7780199999999999
3/27/2018 0:25,284.16,4.9142,14787,208.87,4.8976,829000.0,208.87,4.8976,805000.0,2.2781,0.039398,97.682,1.7,98.06200000000001,54.192,2.2911,4198.8,4084.4,202000.0,4892.7,637000.0,850000.0,165000.0,4901.9,666000.0,0.42944,0.4448,0.70549,0.99561,0.043121,0.058586,0.7104199999999999,0.05996900000000001,0.73507,0.99661,54.461999999999996,0.84757,114.36,1.5075,0,17875,8697.8,12013,43941,0.025605000000000003,1,1851.5,48.473,26.063000000000002,17.762999999999998,50.453,46.474,25.746,1849.8,1.5802,1.0678,17.772000000000002,12.052,34.562,16.819000000000003,1.1114,0.77895
3/27/2018 0:26,315.68,5.4593,14484,232.1,5.4409,815000.0,232.1,5.4409,788000.0,2.4991,0.04322,97.458,1.7,97.822,46.531000000000006,2.2906,3618.2,3503.9,224000.0,5435.4,624000.0,847000.0,183000.0,5445.7,654000.0,0.4297,0.44506999999999997,0.7055600000000001,0.9956200000000001,0.043086,0.060055,0.71049,0.06140399999999999,0.73522,0.9966200000000001,54.419,0.8476,114.3,1.5067,0,17892,8686.3,12023,43945,0.025594,1,1849.3,48.431999999999995,26.037,17.77,50.405,46.492,25.728,1844.2,1.5727,1.0529,17.771,12.050999999999998,34.562,16.819000000000003,1.1121,0.77949
3/27/2018 0:27,322.56,5.5783,14483,237.12,5.5594,816000.0,237.12,5.5594,789000.0,2.7912,0.048272,97.16,1.7,97.77600000000001,45.343999999999994,2.2908,3530.2,3415.9,229000.0,5553.9,624000.0,856000.0,187000.0,5564.4,655000.0,0.42973999999999996,0.44511000000000006,0.70555,0.9956299999999999,0.043107,0.062058,0.71048,0.063365,0.73517,0.9966299999999999,54.445,0.84754,114.33,1.507,0,17858,8670.9,12008,43893,0.025553,1,1855.9,48.448,26.011,17.779,50.473,46.503,25.703000000000003,1856.9,1.5872,1.0749,17.773,12.052,34.563,16.819000000000003,1.1116,0.77913
3/27/2018 0:28,376.61,6.5131,14015,276.84,6.4911,795000.0,276.84,6.4911,763000.0,3.0086,0.052030999999999994,96.939,1.7,97.323,37.576,2.291,2946.9,2832.5,267000.0,6484.6,604000.0,879000.0,219000.0,6496.9,638000.0,0.42971000000000004,0.44508000000000003,0.70552,0.9956299999999999,0.043129,0.063555,0.71045,0.064832,0.7350899999999999,0.9966299999999999,54.472,0.8475,114.37,1.5074,0,17886,8661.4,12014,43912,0.025561,1,1853.7,48.468,25.996,17.785999999999998,50.47,46.503,25.683000000000003,1852.3,1.5932,1.1079,17.772000000000002,12.052,34.563,16.819000000000003,1.1122,0.77951
3/27/2018 0:29,305.31,5.2801,14605,224.47,5.2623,821000.0,224.47,5.2623,795000.0,2.3135,0.040008999999999996,97.647,1.7,97.914,47.571000000000005,2.2906,3697.2,3582.9,217000.0,5257.0,629000.0,856000.0,177000.0,5266.9,659000.0,0.42988000000000004,0.44525,0.70558,0.9956299999999999,0.043099,0.058807000000000005,0.7105100000000001,0.060185,0.73522,0.9966299999999999,54.434,0.84754,114.32,1.5067,0,17866,8695.6,12037,43936,0.025559000000000002,1,1854.0,48.435,25.989,17.794,50.398,46.503,25.68,1853.9,1.5866,1.0961,17.773,12.052,34.563,16.819000000000003,1.1121,0.7794800000000001
3/27/2018 0:30,322.52,5.5777,14460,237.15,5.5589,814000.0,237.15,5.5589,787000.0,2.667,0.046123000000000004,97.287,1.7,97.773,45.063,2.2903,3506.3,3392.0,229000.0,5553.3,623000.0,857000.0,187000.0,5563.8,654000.0,0.42991999999999997,0.44528999999999996,0.7056,0.9956299999999999,0.043077,0.061186000000000004,0.71053,0.06251,0.73529,0.9966299999999999,54.407,0.8475799999999999,114.28,1.5063,0,17853,8678.3,12054,43928,0.025562,1,1854.4,48.413999999999994,25.998,17.804000000000002,50.39,46.503,25.689,1852.3,1.6088,1.0682,17.773,12.052999999999999,34.563,16.819000000000003,1.1116,0.7791100000000001
3/27/2018 0:31,362.4,6.2673,14164,266.42,6.2461,802000.0,266.42,6.2461,771000.0,3.0421,0.052610000000000004,96.905,1.7,97.459,38.778,2.2908,3035.7,2921.4,257000.0,6239.9,610000.0,864000.0,211000.0,6251.7,644000.0,0.42973999999999996,0.44511000000000006,0.70555,0.9956299999999999,0.043106,0.06375800000000001,0.71048,0.06502899999999999,0.73517,0.9966299999999999,54.443000000000005,0.84755,114.33,1.507,0,17888,8659.8,12024,43934,0.02555,1,1862.7,48.446999999999996,26.011999999999997,17.805999999999997,50.411,46.503,25.695999999999998,1861.6,1.6004,1.092,17.773,12.052,34.563,16.819000000000003,1.1115,0.77905
3/27/2018 0:32,324.51,5.6121,14445,238.54,5.5931,814000.0,238.54,5.5931,787000.0,2.5095,0.043399,97.447,1.7,97.755,45.178999999999995,2.291,3519.6,3405.2,230000.0,5587.5,623000.0,863000.0,189000.0,5598.1,654000.0,0.42962,0.44498000000000004,0.7055100000000001,0.9956200000000001,0.043124,0.060160000000000005,0.71044,0.061509,0.7350899999999999,0.9966200000000001,54.466,0.8475299999999999,114.36,1.5074,0,17909,8686.7,12012,43962,0.02561,1,1855.2,48.468,26.022,17.820999999999998,50.451,46.508,25.711,1853.0,1.5701,1.1046,17.772000000000002,12.052,34.563,16.819000000000003,1.112,0.7794300000000001
3/27/2018 0:33,344.88,5.9644,14254,253.56,5.9442,805000.0,253.56,5.9442,776000.0,2.813,0.048649,97.13799999999999,1.7,97.595,40.942,2.2907,3198.3,3084.0,245000.0,5938.2,614000.0,866000.0,200000.0,5949.5,646000.0,0.4297,0.44506999999999997,0.70555,0.9956200000000001,0.043098000000000004,0.062197,0.71048,0.063501,0.73519,0.9966200000000001,54.433,0.84757,114.32,1.5069,0,17888,8670.1,12009,43936,0.025588,1,1848.9,48.442,26.026999999999997,17.827,50.504,46.528999999999996,25.712,1849.7,1.5626,1.0931,17.772000000000002,12.052,34.563,16.819000000000003,1.1121,0.77946
3/27/2018 0:34,362.07,6.2616,14140,266.25,6.2404,799000.0,266.25,6.2404,769000.0,2.9547,0.051098000000000005,96.994,1.7,97.459,38.598,2.2901,3017.7,2903.4,257000.0,6234.2,608000.0,869000.0,210000.0,6246.0,642000.0,0.4299,0.44528,0.70562,0.9956200000000001,0.043051,0.063113,0.71055,0.06439500000000001,0.73537,0.9966200000000001,54.373999999999995,0.84764,114.24,1.5059,0,17868,8663.9,12004,43903,0.02556,1,1859.7,48.393,26.025,17.826,50.363,46.533,25.71,1855.0,1.5788,1.1064,17.773,12.052,34.563,16.819000000000003,1.1115,0.7790199999999999
3/27/2018 0:35,336.68,5.8226,14354,247.53,5.803,810000.0,247.53,5.803,781000.0,2.5723,0.044485000000000004,97.383,1.7,97.65799999999999,43.409,2.2907,3384.4,3270.0,239000.0,5797.1,618000.0,870000.0,196000.0,5808.1,650000.0,0.42975,0.44511999999999996,0.7055600000000001,0.9956200000000001,0.043099,0.060563,0.71049,0.061902,0.73519,0.9966200000000001,54.434,0.8475600000000001,114.32,1.5069,0,17866,8684.0,12001,43884,0.025533,1,1855.1,48.441,26.016,17.838,50.394,46.533,25.705,1854.9,1.5992,1.113,17.774,12.052999999999999,34.563,16.819000000000003,1.111,0.77873
3/27/2018 0:36,306.38,5.2986,14636,225.25,5.2807,822000.0,225.25,5.2807,797000.0,2.4104,0.041686,97.54799999999999,1.7,97.90700000000001,47.978,2.2906,3727.2,3612.8,217000.0,5275.4,630000.0,851000.0,178000.0,5285.4,660000.0,0.42973999999999996,0.44511000000000006,0.7055600000000001,0.9956200000000001,0.043091000000000004,0.059454999999999994,0.71049,0.060818,0.73521,0.9966200000000001,54.425,0.8475799999999999,114.3,1.5068,0,17893,8691.3,12024,43980,0.025595,1,1863.8,48.435,26.024,17.846,50.401,46.535,25.706999999999997,1862.2,1.589,1.0709,17.773,12.052,34.563,16.819000000000003,1.1116,0.7791100000000001
3/27/2018 0:37,363.2,6.2811,14176,267.04,6.2599,802000.0,267.04,6.2599,771000.0,2.9531,0.051071,96.99600000000001,1.7,97.45700000000001,38.645,2.2904,3023.3,2909.0,258000.0,6253.6,610000.0,870000.0,211000.0,6265.5,644000.0,0.42986,0.44523,0.7055899999999999,0.9956200000000001,0.043079,0.06312999999999999,0.7105199999999999,0.064413,0.73527,0.9966200000000001,54.41,0.8475799999999999,114.28,1.5064,0,17881,8664.4,12000,43910,0.025561,1,1867.1,48.419,26.01,17.851,50.44,46.548,25.695999999999998,1865.0,1.5771,1.0798,17.773,12.052,34.563,16.819000000000003,1.1114,0.77899
3/27/2018 0:38,318.82,5.5137,14487,234.39,5.4951,816000.0,234.39,5.4951,789000.0,2.6859,0.046451,97.26799999999999,1.7,97.795,47.217,2.2908,3671.7,3557.4,226000.0,5489.6,624000.0,857000.0,185000.0,5500.0,655000.0,0.42973,0.4451,0.70555,0.9956299999999999,0.043105000000000004,0.06134,0.71048,0.062663,0.73517,0.9966200000000001,54.442,0.84755,114.33,1.507,0,17896,8677.5,12033,43959,0.025596,1,1850.6,48.446000000000005,26.014,17.858,50.398,46.559,25.697,1849.3,1.5773,1.1076,17.773,12.052,34.563,16.819000000000003,1.1114,0.77898
3/27/2018 0:39,347.36,6.0073,14285,255.42,5.987,806000.0,255.42,5.987,777000.0,2.7275,0.047169,97.225,1.7,97.573,41.635,2.2902,3246.9,3132.6,246000.0,5981.0,615000.0,865000.0,202000.0,5992.3,647000.0,0.42996,0.44533,0.70562,0.9956299999999999,0.043066,0.061586,0.71055,0.062901,0.73533,0.9966299999999999,54.394,0.84759,114.26,1.5061,0,17872,8675.4,12007,43916,0.025566,1,1857.2,48.403999999999996,25.999000000000002,17.868,50.401,46.563,25.691,1858.2,1.5783,1.0898,17.773,12.052,34.563,16.819000000000003,1.1116,0.77909
3/27/2018 0:40,295.68,5.1136,14714,217.4,5.0963,826000.0,217.4,5.0963,801000.0,2.3584,0.040786,97.601,1.7,97.992,49.7,2.2905,3856.8,3742.5,210000.0,5091.2,634000.0,851000.0,172000.0,5100.8,663000.0,0.4299,0.44527,0.70558,0.9956299999999999,0.043092,0.059105,0.7105199999999999,0.060476,0.73524,0.9966299999999999,54.426,0.84755,114.3,1.5066,0,17864,8691.5,12022,43917,0.025583,1,1860.4,48.428000000000004,25.99,17.881,50.408,46.563,25.680999999999997,1858.7,1.5935,1.0728,17.774,12.052999999999999,34.563,16.819000000000003,1.1114,0.77896
3/27/2018 0:41,341.04,5.898,14337,250.76,5.8781,809000.0,250.76,5.8781,780000.0,2.7808,0.048091,97.171,1.7,97.632,41.835,2.2905,3264.6,3150.3,242000.0,5872.2,618000.0,861000.0,198000.0,5883.3,650000.0,0.42996999999999996,0.44533999999999996,0.7056,0.9956299999999999,0.043092,0.061975,0.71053,0.063284,0.73525,0.9966299999999999,54.426,0.8475299999999999,114.3,1.5065,0,17867,8672.9,11991,43881,0.025559000000000002,1,1861.3,48.425,25.975,17.891,50.407,46.563,25.664,1859.5,1.6001,1.0736,17.774,12.052999999999999,34.563,16.819000000000003,1.1115,0.77904
3/27/2018 0:42,362.57,6.2703,14112,266.6,6.2492,798000.0,266.6,6.2492,768000.0,2.9873,0.051663,96.961,1.7,97.447,38.786,2.2904,3034.4,2920.1,257000.0,6242.9,608000.0,873000.0,211000.0,6254.8,641000.0,0.43,0.44538,0.7056100000000001,0.9956299999999999,0.043084,0.063368,0.71054,0.06464600000000001,0.73528,0.9966299999999999,54.416000000000004,0.84754,114.29,1.5064,0,17871,8662.2,12026,43920,0.025584,1,1851.7,48.417,25.974,17.889,50.385,46.568000000000005,25.665,1850.0,1.5998,1.1051,17.774,12.052999999999999,34.563,16.819000000000003,1.1115,0.77904
