A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,U,V,X,G1,H1
-0.9312511964277302,-1.777622331589716,0.7869132892796661,-0.4703710572816383,0.7902970739579673,-0.29650891380895783,-1.1115544103760258,-0.6187836773179788,-0.5563848948178692,1.5274295717997466,0.026319269792228508,0.6519816845137172,0.14000577438445685,0.4902885030673783,0.3990358783568501,0.5410080783987179,-0.46943598241874757,-0.6110208113412583,0.6173670527711564,0.9446867091794537,-0.42385522389858094,0.48716958446141995
-0.4107611060345327,0.055070507699424384,0.6123088452508249,0.3648436233477247,1.0701670082482537,-0.841536309493484,-0.8705085410812207,-0.33777383552592144,0.20940903058850638,-0.8122439037603033,1.2537382156188885,-2.0265111741134065,-0.4110098565395854,0.9401485788048519,1.7408682290102682,-1.0109959966058024,0.7376669748336108,-1.0363217598639725,-0.09222126197913127,-0.3020714106917141,-0.6726641229902245,0.6341884233765449
0.06297318192175752,0.9703778181656477,-0.2345513106006387,-0.2270062505720857,-0.1525238633763436,-0.35869736057064083,0.3187041602435097,0.030912100779310742,-0.5835201807043672,-0.4517115186267459,-0.216608641205117,-0.18030471060621128,-0.28603875900530373,0.16647917360316225,0.7389313018921345,-1.291691635787286,-0.6341140157035566,0.07784037969672736,1.01141678444756,-1.278785869561642,-0.011499181962689151,0.45154686412839157
-1.899707259237618,-0.3415110442584805,-1.0815372883041314,-1.5238803674761632,1.3677065681623226,-1.5271708229764078,-0.320849856479259,0.7133939588549314,-0.4918222860534324,-1.0820914753959443,0.24148280001122122,-0.029032836660488864,-0.3582798175842776,1.485077546810465,-0.6407667364646401,-0.542217603615706,-1.3329961104347368,1.6796302059970856,1.4083975837244418,1.3322550340973927,-0.9610040901114891,0.06410697317171068
-1.8159002991230544,0.25192225144246816,-0.6218985211232302,-0.3567498327048306,0.22980755004860842,0.07809766951307712,0.5674794801035058,-0.979277615731842,1.423513057102873,0.6991078985521926,0.7652655623809611,-0.053725905189748846,1.0158925966599899,0.039415340557978525,0.5349052452143047,0.5088897716768956,1.2300527807135189,-0.6240801323925431,-1.0701701435758386,-0.19097033944077657,-0.08639071479089679,-1.0585058266810932
-0.24103024403641485,0.19343868956061255,0.824585747632437,-0.30363357731137425,-0.5920515880070168,-0.6074904352143576,1.146760903864968,-1.2638972806918014,-1.2650254523508058,-1.0074072543404822,-1.4091660459344544,2.120025098308096,1.4599226764164506,0.15350911331181624,-0.8462536850464024,0.08513211378252523,0.9681634219937196,0.06965340971506728,0.2170550259695751,0.5782403913394049,0.1314276285479719,1.4220705750744125
-0.3259380872107951,0.5171404885136263,0.3351411887131734,-1.1385965259689383,-0.1887017189826114,0.42536034417589413,-0.07306106948109933,0.2678614190198964,2.4946979292262377,-2.088635639017865,0.07551488458234382,0.8595495080128097,-0.1857545921710222,-0.3396503956508643,-0.7328535185860813,-1.2110010286980883,-1.6558333385781476,-0.3006198331121562,-0.6706437046687084,-0.8198210145240062,0.1807420312551893,-0.7398780118320477
7.822563902442396e-05,-1.0820714451386124,0.7363572052867676,0.4235993260881529,0.469555266484032,-1.4070246584990862,0.4164785380570083,-3.2842499130088383,0.6218084135564521,-0.059784297500430815,1.109388140941983,-0.8512459799970089,0.6542744531136214,1.0639957090400172,1.902625255994368,-2.5334287815565313,3.1347934727386964,-2.1151780769834256,-0.7247782887168296,-0.6264321987497943,-0.5279438519387737,-0.5638389812488992
0.18194111118560327,0.856766626960944,0.41857899417280925,-0.9674112650425192,-0.782716428057461,-1.4932652818696321,0.0885978657269483,-0.20979400273322155,1.4735939030046912,-0.20906737548884405,-0.946179118999941,0.4503350636951865,0.1582935039119135,0.6361919298867217,-2.257377608391557,0.06826475441949528,1.5997562565240515,0.3459867329134687,0.30273709032082136,1.5918644878918782,0.018938123841097016,1.0458449978929354
2.102613967863088,0.10679925165262394,-1.3310722361562564,-0.44175478177594474,1.8709033784409352,2.1629516935107165,-1.2391308789728352,-2.355874830294467,-0.41164867481982714,-0.24127048273251198,0.9884214565863169,0.5630816089486357,0.13939940745373672,-0.6378055678521238,-1.2367541448834094,-0.3998503422667321,2.956785498146449,-0.03816665407145112,2.4384445284222105,-1.1780446124125215,-0.360746522393635,-0.6158695331678229
0.1127220287682474,1.3028029697770471,-0.08866533084484694,1.6808110088048507,-1.4655397556475471,0.641423387964097,-0.6415294631008681,1.2990841038189154,-0.5428288675203379,-0.24550166648761584,1.0166304244218776,0.3070856048601261,-0.045996898230790936,-0.9666852230721378,-0.8800161122828862,1.1173913686075347,0.5722737294710079,0.44672054137299994,-0.8064071610817004,-0.11735830104063909,0.8065459259924156,-0.7659521622851432
-1.510721226442836,0.12118866300696146,1.0922577564694413,-2.7605014762124322,0.6989896812690863,0.8081743471280194,-2.5231813279980404,-1.6377167815436686,-0.08471077447708815,-1.0572064532326215,-0.057856471861677895,1.0303688236755775,0.6780279385255544,-0.23833640525715785,-1.5459375904994364,-0.700742336980342,0.22878183586034748,-1.2449822137271365,-0.17312209037568654,1.4843810447495431,-0.13476258081910844,-0.6830398881434111
-0.6771189783283743,1.0292590182269663,0.7195217257380395,0.2245095248696027,0.08319864498304957,-0.25294571457585246,-1.376174731816283,-0.8066985733581408,0.15601323741160406,-0.11814558261560175,-0.8260586800597645,0.22555485847861753,-1.67833979111339,0.19081063301214574,-0.6515992691192208,-0.43637924155527424,-0.9848295074853723,0.5150499646875007,-0.8435383848678009,-0.27976606042719054,-0.09436095484723533,-1.0226375532557503
-1.2175406551797552,-0.6953402556463509,1.0592278203178045,0.4210183913760075,0.7755796426241526,-0.43722809909039045,1.2463862285833127,-0.7338296909144282,0.07246488126331845,-0.8378571268468059,-0.24174565194120753,1.0829545292385114,0.9853602356253683,0.5729634305154901,-1.32849366786694,-1.0948918943284824,-0.8251310423729188,-1.016042080818686,-0.8677781924843874,-0.7135120834590066,-0.44876728277457834,0.6646235050050655
0.0938591146216738,0.17183312537648246,-0.8776085250375124,-0.4638750399759436,-0.6795015378957792,-1.2211543581752606,-0.5606497907969326,-1.2890165291808382,1.3389963631303468,1.5765201443624581,1.1579615378190533,0.9060548108828311,1.2240917125494695,0.5050921520146957,-2.1806577133348317,1.9360831260318225,-0.1364341652328207,1.7927663347183205,0.4306561599832128,0.12589998107220884,0.03330945499056377,-1.4717129476470878
-0.0652850644477812,0.8663475384302051,0.9008034073632276,-1.180170122321882,-0.45769545102745435,-1.4029232101008398,-0.8943211499774181,-0.7351536945702005,0.2809271148596952,0.019537524718863167,-2.8000529455478356,-1.994520885249341,0.8789092782098689,0.7045639792566237,-1.5512873742113902,-0.5424421667930077,-1.018074533192786,1.636498598010647,-0.11119426200556015,0.7915668028831399,-0.10775762967327934,0.8342240770154942
-0.8559526156266517,-0.8045173588327903,0.43421406036758975,1.276858136621295,1.1129013949819573,-0.8227075942589094,0.18055413701936499,-0.49039701197935587,0.8548818889022162,-1.5825600458813907,0.5896124620041557,-0.2673365733808347,0.09362751751331176,0.944775051370262,0.2858209538522266,-0.3556877949843732,-0.7663727916580095,0.21024660344044446,-0.09310036204671214,0.6818223539608871,-0.6877631915861293,-1.1260370008956906
0.23146825695690673,-0.23443030857311112,-1.3623929801512695,1.5195149729809128,-1.6543951667453598,-1.9814699942071234,0.10698339843229354,-0.6172391174665621,-0.8119450589842864,-0.722789149587874,0.42687612425700394,0.16191901143813522,1.2201356771430247,0.6072014064302105,-0.211193144764277,0.25394890002776255,0.2986744141633117,0.7093169450138529,-0.2517412010164055,-0.16849284071876,0.30356076967253026,-0.4946629871768755
-1.4407550514969591,0.7322566585422983,0.41561159737611353,-0.7935525957380595,0.6827130128031265,0.7068598050208261,1.1568371477842365,-0.8669540364001622,-1.1961816028469372,0.1797705603460037,0.09412965092640992,-0.017784579912633238,-0.7921558707597784,-0.1809985322535192,0.03290484787474059,-0.3218813374320534,-0.6202844649203412,-1.245917554058946,2.078772910028923,-0.9727140565065289,-0.15013020430098237,-1.6819714936500292
-0.37190573832839324,2.5134374399142048,0.1224370482463019,-0.4310793430554227,0.26243498579249147,0.16326118258982014,0.5894560593548626,1.8984616294475074,-0.06091506754214736,-0.5831650240861277,-3.292744643536313,0.8888167239412385,-0.960961814377146,-0.0014907603785100324,-1.093056099442884,0.9129410244147199,2.0015665749719314,0.3819853257143329,-0.25566393501973456,0.19554220275939252,-0.08203932734070997,-0.45588639050934626
-1.0869771420193712,-0.4132564031182577,1.6528831288917711,-1.7806020117976014,1.5894211093408717,-0.9876028364094807,0.486187426733524,-0.7216466378489956,-0.16989529229836425,0.35874077566746404,1.0375290110727562,2.883024170161939,0.30001810574811627,1.2316819509488803,0.9672722502857937,0.24221919342848144,1.5775297362558225,-0.5116876298399263,-0.6322944711208707,0.0876013889836066,-0.9402165662619439,1.0938742780043993
0.13350195316554897,2.361848482647057,-1.8282846533605754,1.124825280417951,0.7573336010509645,0.9477933367518397,2.1193796796617033,-1.1196778608408424,-1.3893758995998333,-0.7741068735769897,2.3105061025445197,-0.3011289659937567,0.89721553416166,-0.3035307977110866,0.8337355381287987,0.02325603092605967,-0.9654817746733138,1.51380182932155,-0.9114924290986243,0.715970847872721,-0.12982349811019098,0.3897985572798517
-0.8454170354091296,0.2979355995718657,-0.8441680273408986,-0.8499225797924809,0.7999041847958878,0.8514559763904032,0.5964000619028748,-0.8832699356649371,-1.430077052184507,-1.8991102613198951,-0.04481759554293091,-0.09384996975456973,-0.5538341448111371,-0.22666978748501632,0.06319589543206101,-0.2600966994082738,-0.07581944556834945,1.4683140877949161,-0.6259279729310443,0.29049591337397435,-0.17068302421925574,0.8980983652488334
1.3443125169104952,-0.5894057647909948,-0.710818603602566,0.18092982014708278,-0.1423598222869119,0.23714261601514108,-0.4721760908239652,1.5280621173509112,-1.4784613995886127,0.379218382418822,-0.5883583116367808,0.7723336335954273,-0.35256204968872085,-0.20365842159109265,0.3738054309442103,0.5443787616498252,1.091854632353167,0.31941609402621507,0.8913057963006453,-0.36822211794661774,0.11756628829127566,1.0749257018416885
2.685566502674508,0.08940565370754963,0.09426487162812908,0.17867351803609077,0.55365939421115,-1.0476990141427904,2.093906836407846,-0.007197748631148968,0.029950540144910054,-0.021911682060450598,-0.4037701739506886,-0.31517179877103585,-1.6983759212170733,0.8707904492270497,-0.3666510296688067,0.9321373344782488,1.322126261606785,1.929399634972059,0.5222961475500919,-0.020355198543928817,-0.48536702739832477,-1.16202021252874
-1.8934160879429236,1.165376722769668,-1.4819963206435183,-0.7470806458139775,1.1586161051361628,-1.0945378923737907,0.10799138231472294,-3.1002450286461936,1.20626099355759,-0.4243975406935605,-0.44353849242992194,0.3120676558837063,-0.6325691924783519,1.1330149462347576,-3.1239266421313694,0.40761735707358343,1.210020635176755,1.14389329665565,-1.5623635391998183,1.570747011880438,-0.7694116575181295,-1.1087543056363
0.7285277536341521,-0.9948927643323,-0.11473219800714356,-0.2648847942622644,-0.04852819852963586,0.01092720823980331,-1.8368893700237343,-0.4844860470833055,0.774540052596743,1.1632695236820587,0.006404144013252872,0.2713551099612805,1.531566931348559,-0.025536066210369687,-0.3643567444390303,0.37010445117710383,1.4991698871415953,-0.9605246631852208,-1.6180846150703778,0.13402817292277305,0.024393771411885663,1.097481658501789
0.06716656987455734,0.830771797865192,-0.4156081605628987,-0.5458515763774292,0.2900435375541357,0.02115184358965405,0.43137812277386134,-0.5055136950427247,0.6546467469089287,-1.5621457642282621,0.17719284952519393,0.033509625451104724,-0.18176445741305924,0.09834622261592842,-0.9483326578805331,-0.887143975956752,0.6366827537494794,-2.034005371137406,1.7644606081760963,0.06961933548421616,-0.12640136977667418,-0.6065461764757655
-1.7706244911514717,-1.6993183515026467,0.689706342218199,0.2721865415948301,0.16474296983755787,0.7584529573988517,-0.9873895442386065,-1.230409058004456,0.5643167820809087,-0.2003769028509591,0.4188439723190024,1.4684202761463903,0.6530249439762283,-0.4127303660631946,0.03886339735906476,0.9745597625007484,-1.697076460806574,-1.7463141211433328,-0.5241484572842956,1.0022733752023685,0.09564898673177968,-0.20635559644597676
-1.0789702804348857,0.7893177359809869,0.4275768923079787,1.5287772813252898,0.44035300697006197,0.1196181750985329,-0.4602379518512947,-0.45466308260424537,-0.693799011746875,-0.42837628238837844,-0.8972024220004872,-0.06673677634577814,-1.862371033044787,0.09437954380224878,-1.0622417952837375,-1.0373183708931832,-0.9005458854593991,-0.6189469887543523,-0.8370333654453179,0.6841466711500495,-0.17227700976099294,-0.3614504894436953
-0.9368739978711551,0.9609992023615836,-0.04582167831882881,2.0905430702000354,0.20902909417955773,0.04575953567806845,-0.7097881731989611,0.39901647114805605,-1.4286460803747372,0.4185411724201667,0.06679870943391383,0.7324312816740443,0.28659062826240617,0.05171949614645219,-0.479589047228252,-0.26797111018760505,0.3008694475617332,1.2690396378969606,2.3555359336383597,-1.2121081203808852,-0.08424973911927613,-0.2091638542101925
0.5300956503349603,0.23090326106029388,0.5547920185838919,0.8947722045685654,-0.2473906902369683,-0.2556504214629648,1.4943631059454476,1.1110679781148993,0.20317631617885865,1.7662672118638187,0.8065673930880563,0.7005808791500702,-1.971061911364407,0.06527963965901697,0.5474615262830784,-0.21080157626677656,-0.5696066015589408,0.4498830062360986,-0.8759812153779405,0.7307259496170243,0.05451176075400685,-1.6334551983841052
-0.1655163377362418,-2.02473955529521,0.5268270706916846,-0.4465374904482249,-0.17867327698441904,-0.542896388305218,0.9279977525693975,-1.251536073238013,-0.04678491058617139,1.6026661594144742,-0.38517973173901515,-0.21786407758348408,-0.35784199797114374,0.2720497009367332,-0.05029164475511291,-0.7522573331440073,-0.7614297074016998,-1.6202620224706823,-1.2337164574382042,-0.21046778509982875,-0.040995724968280016,-0.5178655611153336
-1.036308578292132,0.7499062012044367,0.21094945259505837,-0.7110711832451075,-0.3067603747279044,-0.6037620341291883,0.5784326577339007,2.234670604259126,-1.0178779673857392,1.1755984261869006,0.584816452819965,-1.7294196749063468,0.2948631419342374,0.26096426051791516,0.6988468351553532,0.6967124333614606,0.7288140324710686,-1.0999284349780218,-0.359151734606155,-0.05283354140472306,0.0032665746681746362,1.281969356176892
-0.04792318995855257,0.09597478902508999,-1.5163029435687552,0.5075435338921771,-0.7764211532956536,0.7879955541810422,-0.4022150944206563,0.7085179012686537,-2.1682245088287466,2.0955781068679507,-0.1758670115166036,0.4727588934269609,0.860189744566492,-0.7934878770996062,-0.9609353866879712,0.06747640019370488,0.04925695861952581,0.29709493607023196,2.354913063132607,0.061310900409291096,0.5278333636901176,-0.18957210764059856
-1.1769307744107949,0.15415270729725153,0.9258056884821604,0.4574050270187835,1.0871613857377227e-05,-0.28407676848790364,-1.7552882541361667,0.04918464485016146,-0.26036560156575295,-1.0783313716595797,-0.808481783295073,-0.5762129146240895,0.6222071875952178,0.17833849149959438,-0.13767628315283928,-2.6035122028955247,1.4089738082083598,0.9774265137856001,-0.5155935409704892,0.06879010513624992,-0.06373017250198322,-1.5035435972603592
-0.09384803901039239,-0.4005999667570467,-0.78885866258342,0.9173018554758591,-0.07509862373984333,-0.05764241199393971,0.2652363759888249,0.015589076839489584,-0.15715421022908496,0.6877125009523434,-1.5212033335008424,-0.23491297235739242,0.8447755357946265,0.007283989760604464,0.7614239838614436,-0.018617666058497583,0.9549715012279996,-1.933856084113413,-0.7885855780964809,-2.0142873194998363,0.02102605248875795,-0.3740005475364259
-1.4539455752545414,-0.7252179480699988,0.06530764327569001,-0.9374409187854092,0.7694249076840503,0.7147902111743887,-2.8699697292535737,0.3354602602046533,0.060441690101759656,0.29651436011197285,-1.0364582567665228,-0.9409773064891679,-1.1116441351360171,-0.15260549088577036,0.8985029638118456,1.1833383580702346,1.0743520887941405,0.4732424723499316,-2.202575674127772,-0.7339886937775015,-0.1875589189920377,-1.1059605456395558
0.4286091722220725,0.3686191107441634,0.24592248587474866,-0.7071772989695118,0.8614591051651788,-0.19455917148679958,-0.1327437913070222,0.14798248280351448,1.340207085564101,-0.49371385750238195,-1.0890943600419756,1.907805647713478,-1.3291424119476187,0.45367477185826666,1.319406617505634,-2.7060697359821724,-1.1743965185913496,-1.638455393627453,0.10353139654467278,-2.1119424820855364,-0.43316210399942173,0.193083907776738
0.8167674924415528,-0.2765071588675141,-0.3242913639521929,0.9265111194584871,-0.43919632995980845,0.4664206874491697,-0.6982762489124477,-0.05117371037499697,0.5849059664257014,-0.9819617848481512,-0.17900060886362507,0.32547415095871435,-0.22331395897315948,-0.4618308412458802,-0.3112932063993767,-0.20868067585570696,1.4261494852822607,0.6705512761077155,-0.3518320094596624,1.1681163503673164,0.30321662867324567,1.910101670963636
-0.5473837945587546,-0.3679241536112466,-1.4071785814340207,-0.16230709005182736,0.15131758836369447,-0.07297492948547146,-0.24268316559119615,0.27263393992301793,0.4669066078169749,0.6074043736986238,0.0706041220782572,0.842893452223957,-0.3932534434276565,0.1040466398565852,1.2610833190074746,-0.08355671991032222,0.36870007655338116,1.679280998782122,0.1681009757547425,-0.616887913538619,-0.08478987293864251,-0.9633139966181496
0.8651983251537123,-0.5643889706300151,2.497129132873883,-1.5322164457305312,-0.47759694738617947,-0.5331310905985833,-1.6909939127663376,-0.8845345158822511,0.9465789622632762,-0.7240696338933378,-0.7449493474453862,0.08384177452100598,-1.1387368318043494,0.1508771235303134,0.17890744793863597,1.3002009389209537,0.776458493942074,-0.7015938219379715,0.6324609590528831,0.07056136402680764,0.09635634927039101,0.3360524369308101
1.2769131604573178,-1.0813119977333485,-0.8981220362263891,-1.2947044475613865,0.7306803183846194,0.8270098255320208,-0.11537069257478672,-0.1457752086794413,0.569585151566464,-0.8932354648481855,1.1449966739600332,-1.7623107844195283,0.5064772940805845,-0.23796441942330512,-0.8426914477149093,0.03228979101473186,-1.0036422347974612,0.5910667658120601,-2.3230456724276696,-1.3724719265043421,-0.14486658467857808,-1.2431393695799993
-1.107654270892876,-1.192551867045277,-0.5863420902836572,-0.9998731642339762,0.16385438902458516,-0.7814009713447039,-0.6446655509348026,0.03484465824882289,-0.19981499273222966,1.4700206672218004,2.219201284512861,1.1156378584374362,1.5341986058247403,0.5535986950730197,-1.1587599296420568,-1.378320139077485,0.32026251653386606,-0.14073599196473816,-0.23897823818963054,-0.6405565059155479,-0.2493755319964585,-1.3180204304580962
-0.07974307490325955,0.5950499057376574,-0.6776520727841089,-0.1152567345910803,-0.6535806330414619,-0.1436351645227445,-0.026713707607829335,0.4096845736706113,0.07037667887092501,-0.587066401936312,0.4233137806954503,1.9883091140356715,2.6577388453819157,-0.1613641404564274,2.379787666431212,-1.1724957978220525,-0.715356344005975,-1.5894878362977685,-2.968507016675247,-0.497184526632803,0.2633025357123256,1.2545993369166837
-1.0187465655572425,0.33876053857732186,0.4424393544481271,-0.17636424283610333,-1.0146407991567115,0.7447513907711711,-0.15942740596480254,0.6848102456085708,0.7708266632194563,1.4428155530870252,0.10398354451154551,-1.2634904291028526,0.8677525630116704,-0.858020570006597,0.8110180733214296,-1.5052091443041655,0.13670704078146936,1.0092981087925172,0.047893020490547306,-0.27034010551771404,0.6258461764456994,-0.7172735473226132
0.8752655772831266,-0.09840621616545045,1.1228479961373723,-1.6932105610487147,0.6055705949070962,0.5652770112469556,-1.124993629461044,-1.2667142309414419,-0.511578692306528,0.7083254280823005,-2.2672669508341,-0.004158170542754101,1.4680604814377165,-0.12180602027669435,0.21067417993864102,-1.522290754877997,-0.25220068864635486,0.4722792789671205,-0.6665970744670762,1.900087360359456,-0.147009876824283,-0.8851288688760139
-1.0972074663825075,-1.922745025692568,-0.8369762355220347,-0.7100034743342647,1.284853506303012,-1.0746492994476309,1.178363258354956,-0.8639598508243227,2.1440353208456613,0.5980571658299288,-0.7583306968979486,-0.739197289033586,1.676718181520058,1.1691126048172886,-0.6272984992190949,-0.9632125410207408,0.08051952163303469,-0.4199889188335744,-0.43129454862502525,0.0935807274503041,-0.8220297366509701,1.1240663215154414
0.37204916962115886,0.27633618057164566,-1.8701759948610428,1.4833667896379237,0.9291033261474735,-0.942069075410562,-0.5636286505808875,0.7146863356850837,-0.40339564986550136,-0.21912696398535664,-0.06808183272119712,1.1143508653589869,-0.893809678997736,0.9489707854819082,-0.1504049222185806,0.40145455870757407,1.131580642253804,-0.22952078001488938,-0.23870302967157284,-0.4211620991973331,-0.6314326140027822,0.5473294360556591
-0.03947314462601383,0.13455574311904725,-0.672535354462181,-0.8366716790966336,0.7962921778843421,0.7617867660591129,0.6934909730509748,-0.8539199803318958,-1.596584096752907,0.9531604325941702,-1.1342148204715847,-0.39160960108097936,0.8662482724206079,-0.1717684243176247,-1.6931184248884503,1.1394740282909277,0.6669752939218095,-0.3285927204078818,-0.24952550507555696,-1.9760061818589827,-0.18916477946759028,-0.4667064372150017
0.5163718114217589,0.8915028740950918,-0.12274672879301032,0.14641433121456285,-0.13282353070937214,-0.34953166966006666,1.497509127605042,0.4480374158874188,-1.114601031975037,0.01630538026987449,-0.5898989542262266,-0.34365940711353155,-0.9647950443893196,0.1683070154002423,0.9916027056395571,-0.046535839521679306,-0.4571063064863888,0.7592736049667075,-0.698718071532363,-0.08262584352680556,-0.018350809583721605,1.270508062809716
-0.9478770464183488,0.05600442071827806,-0.7108137643712688,0.46330699719454027,-0.6058047785139511,1.5126971201127533,-1.0651940811727827,0.16460269687515608,-0.05733941906767891,0.4195771839917075,0.33629833951941485,-0.742084992787466,-0.18273905064080442,-1.1827697907167083,-1.0273704846975784,0.9185745419174951,-0.6826617685249724,0.9460477547847468,-0.2045458591958173,-0.7553613575491774,0.6132553790863424,-0.4752836724836255
2.502384122977662,0.20862844156018748,-0.8069003550314876,0.8607131093512034,0.37324741687119223,0.4060886701905937,1.121118397148429,0.691718492109084,0.9612885385575711,0.5196524384479979,0.6726706224327981,0.4172181455883036,0.13080219537108664,-0.11128338309799073,1.1734950284757772,-0.6251267334964432,-1.4412839363974785,1.1932650283657416,1.5403874095527816,0.2929731995225876,-0.07767228381648537,-0.8992089851996034
-0.4943495522135002,-0.7553379730760871,0.3129316065108016,-1.29190073589738,-0.9606189178614933,1.0351157949574659,0.1442922356484712,1.0604146641513434,-1.1461205438739235,1.2361086416326248,0.08789125012597077,-1.5692159424390337,-1.2562175604129004,-1.0195114689461293,-0.24647652119631044,0.6198759093054145,0.23936989403979023,0.4689582100796826,1.661770061660773,0.3214316093946092,0.666555339202765,-0.39739515711177287
0.45569326087833056,0.012357911190978503,-1.0904672785341811,1.1361286387087746,0.40901180553444993,0.42671122124250094,0.5137520041315559,1.516507346932145,0.8476477065617627,1.3714572432124514,-0.6014056254355118,-2.0495098292532,-0.9167528226097451,-0.11046546110469271,1.3694541700176197,-0.27081760206143496,-0.44396910859103994,0.763217695987534,0.3164764240789394,0.45550572832015346,-0.08921739389415792,0.9169658928244794
1.2162120187552121,-2.7365074540543213,1.1650776047907014,1.010287104744084,-0.5282746377418879,1.6943423433773706,-0.6143975989961301,-1.3965801285302328,-0.14796984020799828,-2.2626950591759147,-1.3374922179519784,-0.5153570679337062,0.566689561168373,-1.2669629972673593,-0.1667610159506751,0.5734074412701917,-1.0130567370501213,0.1405993475849986,0.13870798654941424,0.32393596561656074,0.6189467058531541,0.6966749267266155
0.0442851788325802,-0.3057485130818316,0.04323247598059517,-0.4690528361630182,-0.03633471253088483,0.1201762752367278,-0.7765273138850187,-3.3198931305261032,-0.5935348148038345,-1.5518558094444996,0.437574312626329,1.2468765373833182,1.5125230204253002,-0.0894264128445244,-0.6488760433717811,0.5077950865002011,-0.0796264956136576,-0.3039327165983853,1.080593179808506,-0.881235556850833,0.043387553724144254,0.4934914452946828
